datetime,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2017-01-08 05:00:00,16.0,16.0,9.0,30.0,500.0,38.0,1.7,1018.9,-10.2,0.0,2.5
2017-01-08 06:00:00,15.0,15.0,8.0,31.0,500.0,41.0,1.5,1018.8,-10.4,0.0,2.8
2017-01-08 07:00:00,21.0,21.0,7.0,40.0,500.0,32.0,1.6,1019.2,-10.3,0.0,3.8
2017-01-08 08:00:00,14.0,14.0,8.0,44.0,500.0,30.0,1.5,1019.5,-10.4,0.0,3.2
2017-01-08 09:00:00,18.0,18.0,9.0,45.0,700.0,31.0,1.9,1019.7,-10.6,0.0,4.3
2017-01-08 10:00:00,29.0,29.0,11.0,46.0,700.0,33.0,2.8,1019.6,-10.1,0.0,3.6
2017-01-08 11:00:00,25.0,25.0,12.0,42.0,700.0,42.0,3.8,1019.1,-10.3,0.0,3.9
2017-01-08 12:00:00,25.0,25.0,11.0,34.0,700.0,52.0,5.0,1017.9,-10.0,0.0,2.8
2017-01-08 13:00:00,27.0,27.0,11.0,33.0,600.0,55.0,6.1,1016.6,-9.8,0.0,2.4
2017-01-08 14:00:00,26.0,26.0,10.0,32.0,600.0,58.0,7.2,1015.6,-10.1,0.0,2.3
2017-01-08 15:00:00,29.0,96.0,10.0,35.0,800.0,60.0,7.4,1015.6,-10.4,0.0,3.3
2017-01-08 16:00:00,128.0,154.0,15.0,82.0,2300.0,30.0,6.9,1015.9,-10.4,0.0,3.0
2017-01-08 17:00:00,128.0,151.0,13.0,95.0,2300.0,13.0,5.9,1016.5,-10.4,0.0,2.0
2017-01-08 18:00:00,125.0,145.0,8.0,104.0,2500.0,2.0,5.7,1016.8,-10.6,0.0,2.7
2017-01-08 19:00:00,112.0,112.0,7.0,86.0,2400.0,12.0,5.4,1017.3,-11.3,0.0,2.9
2017-01-08 20:00:00,7.0,7.0,11.0,51.0,600.0,40.0,4.9,1018.2,-10.8,0.0,2.6
2017-01-08 21:00:00,12.0,23.0,10.0,49.0,600.0,40.0,3.8,1018.7,-11.0,0.0,2.5
2017-01-08 22:00:00,12.0,12.0,9.0,41.0,500.0,46.0,3.5,1019.6,-11.7,0.0,2.5
2017-01-08 23:00:00,9.0,13.0,7.0,33.0,400.0,52.0,2.7,1020.7,-11.6,0.0,3.2
2017-01-09 00:00:00,14.0,35.0,7.0,33.0,400.0,48.0,2.4,1021.4,-12.7,0.0,4.3
2017-01-09 01:00:00,9.0,16.0,6.0,28.0,400.0,47.0,1.6,1021.7,-13.4,0.0,4.2
2017-01-09 02:00:00,9.0,21.0,8.0,28.0,400.0,46.0,1.2,1022.7,-13.0,0.0,3.2
2017-01-09 03:00:00,8.0,25.0,8.0,25.0,300.0,49.0,0.6,1023.4,-13.1,0.0,3.5
2017-01-09 04:00:00,8.0,20.0,7.0,18.0,300.0,60.0,0.0,1023.8,-13.3,0.0,3.6
2017-01-09 05:00:00,9.0,9.0,6.0,18.0,200.0,55.0,-0.2,1024.1,-13.5,0.0,3.4
2017-01-09 06:00:00,9.0,9.0,5.0,26.0,300.0,50.0,-0.5,1024.1,-13.8,0.0,4.6
2017-01-09 07:00:00,13.0,13.0,6.0,36.0,400.0,40.0,-1.0,1024.7,-14.2,0.0,1.8
2017-01-09 08:00:00,8.0,18.0,6.0,38.0,400.0,37.0,-1.175,1024.75,-14.4,0.0,1.9
2017-01-09 09:00:00,9.0,18.0,8.0,43.0,600.0,33.0,-1.1,1025.0,-14.2,0.0,3.9
2017-01-09 10:00:00,14.0,14.0,8.0,35.0,500.0,42.0,-0.225,1025.0,-14.4,0.0,4.3
2017-01-09 11:00:00,9.0,9.0,9.0,33.0,500.0,45.0,0.575,1025.0,-14.4,0.0,3.1
2017-01-09 12:00:00,11.0,11.0,8.0,29.0,500.0,52.0,1.575,1024.25,-14.2,0.0,0.9
2017-01-09 13:00:00,13.0,14.0,7.0,33.0,500.0,52.0,2.85,1022.75,-14.3,0.0,2.2
2017-01-09 14:00:00,22.0,29.0,8.0,32.0,500.0,56.0,3.7,1021.6,-14.0,0.0,3.5
2017-01-09 15:00:00,24.0,53.0,9.0,33.0,600.0,57.0,3.9,1020.66666666667,-14.1,0.0,3.4
2017-01-09 16:00:00,38.0,57.0,10.0,38.0,700.0,56.0,3.825,1020.0,-13.3,0.0,3.7
2017-01-09 17:00:00,38.0,73.0,7.0,48.0,800.0,42.0,2.7,1020.0,-12.2,0.0,4.0
2017-01-09 18:00:00,53.0,80.0,7.0,56.0,900.0,33.0,1.275,1020.0,-10.3,0.0,2.7
2017-01-09 19:00:00,69.0,96.0,8.0,63.0,1100.0,30.0,0.275,1020.0,-9.7,0.0,2.0
2017-01-09 20:00:00,97.0,156.0,10.0,82.0,1400.0,57.0,-0.375,1020.0,-9.5,0.0,3.8
2017-01-09 21:00:00,133.0,197.0,12.0,93.0,1700.0,6.0,-0.35,1020.0,-7.9,0.0,3.3
2017-01-09 22:00:00,151.0,209.0,12.0,96.0,200.0,2.0,-0.425,1020.0,-7.3,0.0,5.5
2017-01-09 23:00:00,158.0,206.0,9.0,92.0,2100.0,2.0,-0.525,1020.25,-7.1,0.0,2.8
2017-01-10 00:00:00,147.0,160.0,9.0,86.0,1900.0,2.0,-0.55,1021.0,-7.8,0.0,1.9
2017-01-10 01:00:00,38.0,38.0,10.0,41.0,600.0,42.0,0.575,1021.75,-11.1,0.0,4.8
2017-01-10 02:00:00,14.0,54.0,8.0,38.0,500.0,43.0,1.525,1022.75,-17.2,0.0,2.9
2017-01-10 03:00:00,7.0,57.0,6.0,25.0,400.0,50.0,0.4,1023.75,-15.7,0.0,4.8
2017-01-10 04:00:00,9.0,32.0,6.0,25.0,400.0,49.0,-0.875,1025.0,-16.7,0.0,5.6
2017-01-10 05:00:00,10.0,20.0,7.0,31.0,500.0,43.0,-1.45,1025.0,-17.0,0.0,4.1
2017-01-10 06:00:00,7.0,20.0,6.0,41.0,500.0,34.0,-1.475,1025.0,-17.5,0.0,3.6
2017-01-10 07:00:00,11.0,20.0,6.0,46.0,600.0,32.0,-1.4125,1026.0,-17.3,0.0,2.3
2017-01-10 08:00:00,3.0,24.0,6.0,45.0,600.0,34.0,-1.24375,1026.75,-17.25,0.0,2.6
2017-01-10 09:00:00,7.0,28.0,6.0,40.0,500.0,40.0,-1.075,1027.5,-17.2,0.0,2.4
2017-01-10 10:00:00,7.0,28.0,5.0,31.0,500.0,50.0,0.0666666666666667,1028.0,-17.8,0.0,4.3
2017-01-10 11:00:00,9.0,57.0,5.0,24.0,400.0,58.0,0.95,1028.0,-19.0,0.0,5.6
2017-01-10 12:00:00,3.0,34.0,5.0,17.0,400.0,58.0,2.2,1026.75,-19.4,0.0,5.3
2017-01-10 13:00:00,4.0,19.0,3.0,17.0,350.0,65.0,2.825,1025.75,-19.5,0.0,5.0
2017-01-10 14:00:00,3.0,20.0,3.0,19.0,300.0,64.0,3.85,1024.5,-19.7,0.0,4.3
2017-01-10 15:00:00,9.0,42.0,2.0,2.0,300.0,62.0,4.48,1024.0,-20.7,0.0,2.0
2017-01-10 16:00:00,7.0,20.0,2.0,24.0,300.0,65.0,4.05,1024.0,-16.1,0.0,3.4
2017-01-10 17:00:00,13.0,62.0,4.0,35.0,500.0,50.0,2.35,1025.0,-14.9,0.0,2.7
2017-01-10 18:00:00,51.0,117.0,15.0,72.0,100.0,20.0,1.425,1025.5,-14.15,0.0,2.0
2017-01-10 19:00:00,75.0,108.0,13.0,88.0,1100.0,3.0,0.5,1026.0,-13.4,0.0,1.7
2017-01-10 20:00:00,70.0,111.0,10.0,88.0,1200.0,3.0,-0.075,1026.0,-12.6,0.0,1.5
2017-01-10 21:00:00,85.0,111.0,8.0,92.0,1300.0,2.0,-0.525,1026.0,-12.0,0.0,0.6
2017-01-10 22:00:00,86.0,125.0,10.0,90.0,1400.0,2.0,-1.425,1026.0,-11.8,0.0,1.6
2017-01-10 23:00:00,87.0,110.0,16.0,85.0,1400.0,2.0,-1.5,1026.0,-11.8,0.0,1.9
2017-01-11 00:00:00,76.0,101.0,14.0,82.0,1400.0,2.0,-2.33333333333333,1026.0,-11.7,0.0,1.3
2017-01-11 01:00:00,84.0,94.0,8.0,76.0,1400.0,2.0,-3.625,1025.0,-11.8,0.0,1.0
2017-01-11 02:00:00,87.0,112.0,6.0,75.0,1500.0,2.0,-4.4,1025.0,-11.8,0.0,1.3
2017-01-11 03:00:00,84.0,99.0,5.0,66.0,1600.0,2.0,-4.95,1025.0,-12.1,0.0,1.2
2017-01-11 04:00:00,92.0,102.0,5.0,67.0,1800.0,65.0,-4.775,1024.25,-11.8,0.0,0.5
2017-01-11 05:00:00,102.0,116.0,4.0,67.0,2200.0,2.0,-5.15,1023.25,-11.5,0.0,1.4
2017-01-11 06:00:00,111.0,140.0,4.0,75.0,2500.0,2.0,-5.225,1023.0,-11.6,0.0,1.7
2017-01-11 07:00:00,103.0,150.0,4.0,75.0,2400.0,2.0,-5.625,1023.0,-11.4,0.0,0.5
2017-01-11 08:00:00,97.0,132.0,3.0,74.0,2800.0,2.0,-5.975,1023.0,-11.0,0.0,0.3
2017-01-11 09:00:00,100.0,177.0,5.0,81.0,3600.0,2.0,-5.1,1023.0,-10.6,0.0,0.2
2017-01-11 10:00:00,104.0,109.0,15.0,98.0,3700.0,2.0,-1.85,1023.0,-9.7,0.0,1.2
2017-01-11 11:00:00,74.0,104.0,21.0,117.0,3300.0,3.0,0.625,1023.0,-10.0,0.0,1.1
2017-01-11 12:00:00,88.0,138.0,21.0,136.0,3200.0,4.0,2.575,1021.75,-10.8,0.0,0.7
2017-01-11 13:00:00,119.0,117.0,34.0,145.0,3100.0,5.0,4.4,1020.5,-10.8,0.0,1.5
2017-01-11 14:00:00,72.0,88.0,28.0,123.0,2000.0,14.0,6.04,1019.2,-11.4,0.0,2.5
2017-01-11 15:00:00,68.0,128.0,25.0,116.0,1600.0,25.0,6.4,1019.0,-11.8,0.0,1.5
2017-01-11 16:00:00,121.0,166.0,25.0,145.0,2100.0,6.0,6.525,1018.0,-12.4,0.0,1.9
2017-01-11 17:00:00,122.0,174.0,22.0,143.0,2000.0,9.0,5.625,1018.5,-12.5,0.0,1.5
2017-01-11 18:00:00,122.0,147.0,19.0,126.0,1900.0,12.0,3.6,1019.0,-12.2,0.0,1.3
2017-01-11 19:00:00,104.0,132.0,14.0,103.0,1600.0,12.0,1.475,1019.0,-11.3,0.0,1.0
2017-01-11 20:00:00,106.0,147.0,13.0,102.0,1600.0,1.0,0.05,1019.0,-11.1,0.0,1.5
2017-01-11 21:00:00,96.0,96.0,17.0,105.0,1600.0,12.0,0.4,1020.0,-10.4,0.0,0.9
2017-01-11 22:00:00,50.0,50.0,14.0,89.0,1100.0,12.0,-0.175,1020.0,-10.7,0.0,1.0
2017-01-11 23:00:00,35.0,38.0,8.0,89.0,800.0,10.0,-0.175,1020.0,-11.3,0.0,1.4
2017-01-12 00:00:00,22.0,36.0,9.0,82.0,800.0,13.0,1.25,1020.0,-12.8,0.0,1.8
2017-01-12 01:00:00,31.0,43.0,15.0,73.0,700.0,19.0,-0.475,1020.0,-12.4,0.0,1.2
2017-01-12 02:00:00,17.0,32.0,20.0,57.0,600.0,27.0,-1.0,1019.0,-12.5,0.0,1.6
2017-01-12 03:00:00,25.0,33.0,18.0,57.0,600.0,27.0,-1.95,1019.5,-12.5,0.0,0.7
2017-01-12 04:00:00,13.0,29.0,19.0,51.0,600.0,39.0,-2.1,1019.25,-12.1,0.0,0.2
2017-01-12 05:00:00,25.0,28.0,5.0,73.0,700.0,24.0,-1.675,1019.0,-12.1,0.0,2.8
2017-01-12 06:00:00,33.0,23.0,4.0,59.0,700.0,17.0,0.975,1018.25,-12.7,0.0,2.3
2017-01-12 07:00:00,33.0,40.0,15.0,69.0,800.0,28.0,0.275,1018.75,-12.8,0.0,1.0
2017-01-12 08:00:00,26.0,54.0,18.0,75.0,800.0,19.0,-1.1,1019.0,-12.7,0.0,1.3
2017-01-12 09:00:00,19.0,48.0,6.0,64.0,700.0,27.0,-1.05,1019.0,-11.7,0.0,1.1
2017-01-12 10:00:00,19.0,57.0,19.0,63.0,700.0,41.0,1.15,1019.0,-11.1,0.0,2.3
2017-01-12 11:00:00,24.0,61.0,17.0,50.0,600.0,57.0,2.48,1019.0,-11.3,0.0,2.2
2017-01-12 12:00:00,35.0,72.0,25.0,44.0,700.0,55.0,3.66666666666667,1018.0,-11.4,0.0,3.4
2017-01-12 13:00:00,69.0,88.0,28.0,63.0,1200.0,47.0,4.1,1017.25,-12.0,0.0,3.4
2017-01-12 14:00:00,75.0,79.0,27.0,64.0,1200.0,50.0,5.04,1015.6,-12.6,0.0,4.5
2017-01-12 15:00:00,78.0,117.0,28.0,75.0,1400.0,51.0,5.3,1015.0,-12.1,0.0,4.1
2017-01-12 16:00:00,104.0,147.0,34.0,88.0,1600.0,42.0,5.15,1014.0,-12.0,0.0,3.7
2017-01-12 17:00:00,110.0,148.0,27.0,75.0,1700.0,42.0,4.325,1014.0,-11.7,0.0,1.9
2017-01-12 18:00:00,115.0,145.0,18.0,86.0,1900.0,26.0,2.9,1014.0,-11.5,0.0,1.5
2017-01-12 19:00:00,116.0,160.0,20.0,111.0,2200.0,7.0,1.775,1014.25,-10.9,0.0,1.5
2017-01-12 20:00:00,119.0,169.0,16.0,123.0,2300.0,12.0,0.975,1015.0,-10.7,0.0,0.7
2017-01-12 21:00:00,101.0,101.0,15.0,78.0,1300.0,26.0,-0.25,1015.0,-10.5,0.0,1.1
2017-01-12 22:00:00,6.0,84.0,10.0,29.0,300.0,70.0,2.025,1016.0,-11.7,0.0,3.0
2017-01-12 23:00:00,15.0,82.0,1.0,20.0,300.0,80.0,3.675,1016.5,-14.5,0.0,2.4
2017-01-13 00:00:00,15.0,34.0,1.0,24.0,200.0,74.0,3.05,1017.0,-15.6,0.0,3.1
2017-01-13 01:00:00,13.0,17.0,9.0,15.0,300.0,84.0,2.425,1017.0,-16.9,0.0,2.6
2017-01-13 02:00:00,19.0,33.0,11.0,32.0,400.0,55.0,1.125,1018.0,-16.6,0.0,3.3
2017-01-13 03:00:00,20.0,26.0,9.0,34.0,300.0,61.0,0.05,1018.5,-16.9,0.0,4.0
2017-01-13 04:00:00,16.0,16.0,1.0,23.0,400.0,75.0,-0.875,1019.0,-18.4,0.0,1.3
2017-01-13 05:00:00,13.0,14.0,9.0,29.0,300.0,64.0,-2.15,1019.0,-18.3,0.0,0.9
2017-01-13 06:00:00,6.0,21.0,1.0,23.0,400.0,58.0,-3.175,1019.5,-18.0,0.0,1.5
2017-01-13 07:00:00,7.0,22.0,7.0,35.0,500.0,45.0,-3.0,1020.0,-18.3,0.0,2.9
2017-01-13 08:00:00,17.0,26.0,6.0,44.0,600.0,43.0,-2.175,1021.0,-18.0,0.0,3.2
2017-01-13 09:00:00,22.0,42.0,6.0,44.0,600.0,42.0,-1.65,1021.75,-18.1,0.0,5.3
2017-01-13 10:00:00,21.0,42.0,16.0,28.0,600.0,53.0,-0.9,1022.75,-18.5,0.0,3.6
2017-01-13 11:00:00,18.0,38.0,16.0,39.0,500.0,64.0,0.15,1023.0,-18.6,0.0,4.7
2017-01-13 12:00:00,8.0,24.0,14.0,30.0,400.0,74.0,1.025,1023.0,-19.6,0.0,3.8
2017-01-13 13:00:00,19.0,23.0,12.0,23.0,400.0,74.0,1.95,1022.0,-20.4,0.0,5.7
2017-01-13 14:00:00,24.0,27.0,6.0,16.0,400.0,76.0,2.8,1021.8,-21.5,0.0,4.3
2017-01-13 15:00:00,12.0,40.0,1.0,14.0,400.0,71.0,3.2,1022.0,-22.1,0.0,4.4
2017-01-13 16:00:00,10.0,55.0,12.0,19.0,400.0,66.0,3.25,1022.0,-22.8,0.0,3.8
2017-01-13 17:00:00,9.0,31.0,6.0,22.0,400.0,74.0,2.9,1022.0,-22.9,0.0,2.3
2017-01-13 18:00:00,7.0,25.0,2.0,26.0,400.0,71.0,2.175,1022.0,-22.9,0.0,3.3
2017-01-13 19:00:00,16.0,41.0,7.0,33.0,500.0,65.0,1.525,1023.0,-23.4,0.0,3.8
2017-01-13 20:00:00,17.0,49.0,9.0,46.0,600.0,48.0,0.825,1023.0,-23.9,0.0,3.0
2017-01-13 21:00:00,19.0,48.0,14.0,43.0,600.0,53.0,0.075,1024.0,-23.6,0.0,3.6
2017-01-13 22:00:00,11.0,32.0,18.0,44.0,600.0,55.0,-0.5,1024.75,-23.0,0.0,3.4
2017-01-13 23:00:00,18.0,34.0,14.0,41.0,500.0,47.0,-0.8,1025.0,-23.0,0.0,2.5
2017-01-14 00:00:00,6.0,35.0,17.0,52.0,500.0,43.0,-1.55,1026.0,-22.7,0.0,0.6
2017-01-14 01:00:00,14.0,36.0,6.0,57.0,600.0,30.0,-2.425,1026.0,-22.1,0.0,2.2
2017-01-14 02:00:00,14.0,32.0,18.0,48.0,600.0,35.0,-2.45,1026.5,-22.6,0.0,1.2
2017-01-14 03:00:00,8.0,35.0,8.0,53.0,700.0,29.0,-4.125,1027.0,-21.6,0.0,2.9
2017-01-14 04:00:00,15.0,21.0,11.0,48.0,600.0,28.0,-4.15,1027.25,-22.6,0.0,2.6
2017-01-14 05:00:00,20.0,21.0,7.0,40.0,600.0,44.0,-4.875,1027.5,-21.7,0.0,1.6
2017-01-14 06:00:00,11.0,9.0,3.0,50.0,600.0,32.0,-5.025,1027.25,-21.7,0.0,3.1
2017-01-14 07:00:00,14.0,24.0,12.0,60.0,700.0,22.0,-4.95,1027.75,-21.9,0.0,1.8
2017-01-14 08:00:00,17.0,39.0,15.0,67.0,700.0,22.0,-5.6,1028.25,-22.0,0.0,1.5
2017-01-14 09:00:00,14.0,41.0,8.0,62.0,900.0,32.0,-4.8,1029.0,-20.9,0.0,2.9
2017-01-14 10:00:00,17.0,30.0,23.0,52.0,900.0,35.0,-2.575,1030.0,-21.7,0.0,3.6
2017-01-14 11:00:00,15.0,34.0,14.0,47.0,800.0,42.0,-1.475,1030.0,-22.0,0.0,3.0
2017-01-14 12:00:00,15.0,16.0,9.0,39.0,600.0,56.0,-0.175,1029.75,-22.5,0.0,1.3
2017-01-14 13:00:00,11.0,11.0,3.0,32.0,500.0,59.0,1.075,1028.75,-22.9,0.0,1.7
2017-01-14 14:00:00,13.0,29.0,2.0,27.0,500.0,66.0,1.96,1028.0,-23.5,0.0,2.5
2017-01-14 15:00:00,9.0,34.0,2.0,28.0,500.0,65.0,2.63333333333333,1028.0,-24.0,0.0,2.1
2017-01-14 16:00:00,19.0,49.0,15.0,41.0,600.0,57.0,2.65,1028.0,-22.3,0.0,2.4
2017-01-14 17:00:00,23.0,45.0,5.0,47.0,600.0,57.0,1.725,1028.5,-23.0,0.0,1.6
2017-01-14 18:00:00,29.0,52.0,18.0,52.0,800.0,44.0,0.75,1029.25,-22.1,0.0,1.7
2017-01-14 19:00:00,33.0,79.0,31.0,76.0,1500.0,15.0,-0.1,1030.0,-19.6,0.0,1.4
2017-01-14 20:00:00,51.0,94.0,35.0,95.0,2300.0,1.0,-0.575,1030.0,-18.6,0.0,2.3
2017-01-14 21:00:00,50.0,121.0,29.0,91.0,1800.0,12.0,-1.4,1031.0,-9.6,0.0,1.9
2017-01-14 22:00:00,43.0,89.0,13.0,73.0,1200.0,12.0,-1.925,1031.5,-8.4,0.0,2.0
2017-01-14 23:00:00,32.0,80.0,17.0,57.0,1200.0,29.0,-2.65,1032.25,-8.3,0.0,2.0
2017-01-15 00:00:00,32.0,62.0,8.0,49.0,1100.0,20.0,-3.5,1033.0,-8.3,0.0,1.4
2017-01-15 01:00:00,33.0,52.0,2.0,56.0,800.0,16.0,-4.0,1033.0,-8.3,0.0,0.6
2017-01-15 02:00:00,37.0,63.0,11.0,67.0,1100.0,10.0,-4.725,1033.0,-8.4,0.0,0.7
2017-01-15 03:00:00,46.0,47.0,15.0,56.0,700.0,26.0,-4.825,1033.0,-8.2,0.0,1.2
2017-01-15 04:00:00,43.0,64.0,4.0,52.0,700.0,56.0,-4.95,1033.0,-8.1,0.0,1.6
2017-01-15 05:00:00,37.0,54.0,5.0,58.0,800.0,10.0,-4.05,1032.75,-7.9,0.0,1.6
2017-01-15 06:00:00,22.0,48.0,16.0,52.0,800.0,31.0,-4.075,1032.0,-8.1,0.0,0.7
2017-01-15 07:00:00,28.0,45.0,10.0,54.0,700.0,13.0,-4.125,1032.0,-8.5,0.0,1.3
2017-01-15 08:00:00,33.0,53.0,15.0,48.0,700.0,15.0,-4.25,1031.5,-8.7,0.0,1.4
2017-01-15 09:00:00,30.0,58.0,12.0,55.0,800.0,18.0,-4.025,1031.5,-8.9,0.0,2.3
2017-01-15 10:00:00,36.0,58.0,6.0,54.0,700.0,22.0,-3.675,1031.5,-8.9,0.0,2.7
2017-01-15 11:00:00,34.0,61.0,12.0,36.0,700.0,35.0,-2.66,1031.0,-9.3,0.0,1.8
2017-01-15 12:00:00,31.0,45.0,20.0,39.0,600.0,37.0,-1.83333333333333,1029.66666666667,-9.3,0.0,2.9
2017-01-15 13:00:00,41.0,51.0,16.0,32.0,500.0,54.0,-1.35,1028.5,-9.5,0.0,3.3
2017-01-15 14:00:00,52.0,70.0,13.0,26.0,600.0,52.0,-1.06,1027.2,-9.3,0.0,3.2
2017-01-15 15:00:00,56.0,79.0,22.0,28.0,600.0,50.0,-0.866666666666667,1026.66666666667,-9.3,0.0,1.9
2017-01-15 16:00:00,59.0,92.0,15.0,38.0,700.0,50.0,-0.8,1026.25,-9.2,0.0,1.9
2017-01-15 17:00:00,67.0,93.0,17.0,52.0,700.0,37.0,-1.425,1026.0,-9.3,0.0,1.0
2017-01-15 18:00:00,63.0,82.0,12.0,56.0,800.0,27.0,-2.0,1026.0,-9.3,0.0,0.6
2017-01-15 19:00:00,66.0,80.0,15.0,51.0,800.0,8.0,-3.5,1027.0,-9.5,0.0,0.5
2017-01-15 20:00:00,62.0,91.0,4.0,77.0,1100.0,9.0,-4.175,1027.0,-9.3,0.0,1.9
2017-01-15 21:00:00,84.0,109.0,13.0,77.0,1300.0,9.0,-3.825,1027.25,-8.5,0.0,1.5
2017-01-15 22:00:00,75.0,106.0,17.0,70.0,1400.0,6.0,-4.1,1027.25,-8.1,0.0,1.5
2017-01-15 23:00:00,87.0,123.0,17.0,74.0,1500.0,9.0,-4.2,1028.0,-8.5,0.0,1.4
2017-01-16 00:00:00,94.0,129.0,13.0,78.0,1600.0,9.0,-3.75,1028.0,-8.4,0.0,1.4
2017-01-16 01:00:00,92.0,120.0,18.0,67.0,1500.0,1.0,-3.425,1027.5,-8.2,0.0,1.2
2017-01-16 02:00:00,86.0,108.0,21.0,76.0,1500.0,6.0,-3.275,1028.0,-8.1,0.0,1.5
2017-01-16 03:00:00,68.0,88.0,16.0,80.0,2000.0,12.0,-3.2,1028.0,-8.1,0.0,2.0
2017-01-16 04:00:00,61.0,89.0,25.0,74.0,2000.0,1.0,-3.35,1027.0,-8.2,0.0,1.3
2017-01-16 05:00:00,74.0,113.0,22.0,70.0,2000.0,9.0,-3.55,1027.0,-8.2,0.0,1.4
2017-01-16 06:00:00,78.0,103.0,24.0,78.0,2000.0,9.0,-3.525,1027.0,-8.2,0.0,1.3
2017-01-16 07:00:00,69.0,97.0,16.0,78.0,1900.0,1.0,-3.45,1028.0,-8.2,0.0,1.8
2017-01-16 08:00:00,83.0,93.0,18.0,74.0,2000.0,9.0,-3.225,1028.0,-8.2,0.0,1.2
2017-01-16 09:00:00,60.0,72.0,23.0,60.0,1100.0,1.0,-3.1,1029.0,-7.8,0.0,1.7
2017-01-16 10:00:00,64.0,84.0,30.0,67.0,1000.0,11.0,-2.65,1029.5,-7.5,0.0,1.5
2017-01-16 11:00:00,58.0,63.0,32.0,64.0,900.0,12.0,-2.08,1030.0,-7.5,0.0,1.7
2017-01-16 12:00:00,69.0,69.0,29.0,57.0,1200.0,18.0,-0.933333333333333,1029.0,-7.2,0.0,1.4
2017-01-16 13:00:00,66.0,79.0,42.0,51.0,1100.0,29.0,-0.525,1028.25,-7.2,0.0,2.8
2017-01-16 14:00:00,71.0,109.0,38.0,64.0,1300.0,24.0,-0.38,1027.0,-7.4,0.0,1.5
2017-01-16 15:00:00,93.0,113.0,3.0,2.0,1366.6666666666667,40.0,-0.266666666666667,1027.0,-7.8,0.0,1.9
2017-01-16 16:00:00,10.0,13.0,3.0,2.0,1433.3333333333333,30.0,0.05,1027.0,-7.9,0.0,1.7
2017-01-16 17:00:00,69.0,69.0,3.0,2.0,1500.0,1.0,-0.15,1027.0,-7.9,0.0,2.2
2017-01-16 18:00:00,41.0,42.5,16.0,44.0,1650.0,5.0,-0.45,1027.5,-7.9,0.0,1.4
2017-01-16 19:00:00,13.0,16.0,29.0,86.0,1800.0,9.0,-0.7,1028.0,-7.0,0.0,1.6
2017-01-16 20:00:00,90.0,90.0,35.0,82.0,2100.0,12.0,-0.7,1028.25,-6.7,0.0,1.4
2017-01-16 21:00:00,111.0,111.0,31.0,83.0,2300.0,1.0,-0.9,1029.0,-6.5,0.0,1.0
2017-01-16 22:00:00,115.0,115.0,27.0,82.0,2200.0,12.0,-1.175,1028.75,-6.1,0.0,1.4
2017-01-16 23:00:00,105.0,105.0,29.0,77.0,2200.0,12.0,-1.2,1028.0,-6.2,0.0,1.0
2017-01-17 00:00:00,113.0,113.0,30.0,73.0,2300.0,1.0,-1.2,1028.0,-5.9,0.0,1.4
2017-01-17 01:00:00,118.0,118.0,22.0,68.0,2400.0,9.0,-1.3,1028.0,-5.8,0.0,1.6
2017-01-17 02:00:00,104.0,104.0,23.0,67.0,2200.0,6.0,-1.475,1027.5,-5.8,0.0,0.9
2017-01-17 03:00:00,114.0,114.0,18.0,68.0,2500.0,12.0,-1.525,1027.0,-5.7,0.0,1.1
2017-01-17 04:00:00,128.0,128.0,19.0,60.0,2700.0,22.0,-1.7,1027.0,-5.7,0.0,1.4
2017-01-17 05:00:00,121.0,121.0,22.0,70.0,2400.0,12.0,-1.65,1026.75,-5.6,0.0,1.2
2017-01-17 06:00:00,107.0,107.0,19.0,69.0,2100.0,1.0,-1.775,1026.0,-5.6,0.0,1.5
2017-01-17 07:00:00,96.0,96.0,14.0,56.0,1700.0,2.0,-1.9,1026.0,-5.4,0.0,1.0
2017-01-17 08:00:00,95.0,95.0,20.0,62.0,1700.0,6.0,-1.9,1026.5,-5.5,0.0,1.2
2017-01-17 09:00:00,106.0,106.0,22.0,60.0,1900.0,9.0,-1.8,1027.0,-5.5,0.0,1.4
2017-01-17 10:00:00,119.0,119.0,18.0,68.0,2600.0,6.0,-1.35,1027.0,-5.6,0.0,1.6
2017-01-17 11:00:00,142.0,142.0,28.0,86.0,2900.0,9.0,-0.78,1027.8,-5.7,0.0,1.3
2017-01-17 12:00:00,152.0,152.0,28.0,82.0,2700.0,8.0,-0.266666666666667,1027.0,-5.5,0.0,0.8
2017-01-17 13:00:00,158.0,158.0,33.0,72.0,2200.0,13.0,0.35,1026.0,-5.8,0.0,1.4
2017-01-17 14:00:00,162.0,162.0,34.0,82.0,2100.0,25.0,0.96,1025.0,-6.6,0.0,1.0
2017-01-17 15:00:00,140.0,140.0,28.0,69.0,1800.0,24.0,1.83333333333333,1025.0,-6.7,0.0,1.8
2017-01-17 16:00:00,146.0,146.0,29.0,80.0,1900.0,21.0,1.725,1025.0,-6.7,0.0,1.9
2017-01-17 17:00:00,167.0,167.0,17.0,98.0,2600.0,13.0,1.3,1025.0,-6.7,0.0,1.1
2017-01-17 18:00:00,164.0,164.0,7.0,111.0,2600.0,1.0,0.35,1025.25,-6.8,0.0,1.4
2017-01-17 19:00:00,154.0,166.0,17.0,110.0,2400.0,6.0,-0.225,1026.0,-6.7,0.0,1.9
